user_id,recomendations
1988,"[874972, 854754, 1002558, 1106523, 1082185]"
1989,"[970747, 1082185, 901062, 871756, 1062002]"
1990,"[874972, 870515, 1029743, 1082185, 12263788]"
1991,"[874972, 1029743, 1082185, 1106523, 1127831]"
1992,"[874972, 1029743, 1082185, 1106523, 1127831]"
1993,"[874972, 1044078, 1065593, 1133018, 1029743]"
1994,"[874972, 1102067, 1070820, 1029743, 1082185]"
1995,"[874972, 1070820, 6034857, 845208, 12810393]"
1996,"[874972, 1082185, 1004906, 1058997, 981760]"
1997,"[874972, 1082185, 8090536, 1058997, 903325]"
1998,"[12262830, 5569230, 1056509, 1133018, 908531]"
1999,"[874972, 1130458, 995242, 1029743, 1082185]"
2000,"[874972, 1029743, 1082185, 1106523, 1127831]"
2001,"[874972, 1082185, 866211, 859075, 9677236]"
2002,"[874972, 951590, 995242, 1082185, 1127831]"
2003,"[874972, 1082185, 1136257, 1058997, 5569471]"
2004,"[874972, 899624, 856060, 995242, 5568378]"
2005,"[874972, 995242, 840361, 845208, 5569327]"
2006,"[874972, 878996, 12810393, 1029743, 1082185]"
2007,"[874972, 995965, 898068, 1106523, 1082185]"
2008,"[874972, 1082990, 12384365, 1126899, 885290]"
2009,"[874972, 1029743, 1082185, 1127831, 951590]"
2010,"[874972, 981760, 1106523, 962229, 6534480]"
2011,"[874972, 1137775, 921504, 893501, 1029743]"
2012,"[874972, 982790, 883404, 1133018, 1004906]"
2013,"[874972, 1029743, 951590, 1082185, 1127831]"
2014,"[836445, 995242, 903325, 981760, 961554]"
2015,"[12262830, 995242, 990797, 1082185, 981760]"
2016,"[874972, 951590, 1108131, 1085983, 913785]"
2017,"[874972, 1055504, 948832, 1126899, 1082185]"
2018,"[848029, 903325, 845208, 1106523, 1082185]"
2019,"[12810391, 908531, 1058997, 1044078, 859075]"
2020,"[948670, 5569327, 10149640, 986912, 1132771]"
2021,"[874972, 951590, 1029743, 1082185, 1106523]"
2022,"[874972, 1122568, 841309, 1020682, 1029743]"
2023,"[874972, 1029743, 1082185, 1106523, 1127831]"
2024,"[874972, 1029743, 1127831, 1082185, 951590]"
2025,"[874972, 908318, 993638, 1029743, 1082185]"
2026,"[874972, 854852, 909894, 833025, 978077]"
2027,"[874972, 1023958, 934369, 951590, 995242]"
2028,"[874972, 1096036, 1041796, 995242, 5568378]"
2029,"[982469, 1133018, 1072523, 1029743, 1082185]"
2030,"[874972, 1081177, 8090440, 1029743, 1082185]"
2031,"[874972, 995242, 923746, 1044078, 899624]"
2032,"[874972, 1042438, 1096635, 1029743, 1082185]"
2033,"[874972, 999104, 974108, 995242, 859075]"
2034,"[874972, 1133018, 923746, 1082185, 1096036]"
2035,"[874972, 1029743, 1082185, 1127831, 951590]"
2036,"[874972, 893018, 979707, 1126899, 1082185]"
2037,"[874972, 839419, 1110142, 1070820, 1082185]"
2038,"[849202, 972931, 865456, 840361, 923670]"
2039,"[874972, 1029743, 8090521, 1068719, 899624]"
2040,"[874972, 5592931, 1029743, 1082185, 1106523]"
2041,"[848029, 6632283, 940947, 979707, 1029743]"
2042,"[874972, 832678, 1135476, 923746, 845208]"
2043,"[874972, 1133018, 5568489, 1106301, 978077]"
2044,"[874972, 1082185, 1127831, 1029743, 951590]"
2045,"[874972, 1029743, 1082185, 1127831, 951590]"
2046,"[874972, 1029743, 1082185, 1106523, 1127831]"
2047,"[874972, 899624, 9835509, 1082185, 901062]"
2048,"[874972, 1106523, 1075368, 1029743, 1082185]"
2049,"[874972, 908531, 5568378, 873627, 865705]"
2050,"[1000753, 1132771, 893018, 951590, 1029743]"
2051,"[874972, 1029743, 1082185, 1127831, 951590]"
2052,"[874972, 1029743, 1082185, 1127831, 951590]"
2053,"[874972, 1106523, 951590, 1082185, 1127831]"
2054,"[874972, 1029743, 1082185, 1127831, 951590]"
2055,"[874972, 995242, 5569374, 909894, 819765]"
2056,"[874972, 1096036, 961554, 962229, 1133018]"
2057,"[874972, 835098, 1058404, 948650, 900802]"
2058,"[874972, 824005, 1136257, 1082185, 903325]"
2059,"[874972, 995242, 1081177, 5569230, 899624]"
2060,"[874972, 12810393, 1022097, 999858, 1029743]"
2061,"[874972, 1029743, 1082185, 1127831, 951590]"
2062,"[874972, 862349, 1029743, 1082185, 1106523]"
2063,"[874972, 840361, 999270, 1082185, 862349]"
2064,"[968072, 1082185, 1133018, 866211, 854852]"
2065,"[1000753, 866211, 1132771, 1029743, 8090521]"
2066,"[874972, 1082185, 1127831, 1029743, 951590]"
2067,"[874972, 1029743, 1082185, 1127831, 951590]"
2068,"[874972, 1058997, 1053690, 1082185, 878996]"
2069,"[874972, 1029743, 1127831, 1082185, 951590]"
2070,"[1000753, 5568378, 5569845, 951590, 1058997]"
2071,"[874972, 6534077, 1029743, 1082185, 1106523]"
2072,"[874972, 899624, 833025, 1077555, 998444]"
2073,"[874972, 1029743, 1127831, 1082185, 951590]"
2074,"[874972, 1029743, 1127831, 1082185, 951590]"
2075,"[874972, 1106523, 866211, 908531, 1110572]"
2076,"[874972, 969866, 865456, 1106523, 1082185]"
2077,"[874972, 9245106, 999270, 1106523, 1082185]"
2078,"[874972, 1127831, 995242, 1082185, 951590]"
2079,"[825343, 1117514, 1106523, 1082185, 923746]"
2080,"[848029, 1051211, 936355, 1106523, 1082185]"
2081,"[874972, 995242, 923746, 1082185, 1044078]"
2082,"[825343, 1082185, 1087102, 995242, 961554]"
2083,"[848029, 1058997, 1048068, 1004906, 933835]"
2084,"[874972, 1082185, 866211, 878996, 981760]"
2085,"[1038663, 1106523, 1003188, 962229, 1082185]"
2086,"[948670, 1002771, 979707, 1082185, 986912]"
2087,"[948670, 844165, 15926886, 840361, 899624]"
2088,"[874972, 995242, 1110572, 1082185, 961554]"
2089,"[874972, 1126899, 1029743, 1082185, 1106523]"
2090,"[874972, 995242, 1039156, 1029743, 1082185]"
2091,"[874972, 1029743, 944836, 1003188, 1094955]"
2092,"[874972, 1029743, 1082185, 1127831, 951590]"
2093,"[874972, 1082185, 1106523, 1127831, 951590]"
2094,"[874972, 1133018, 965766, 1082185, 962568]"
2095,"[874972, 1112238, 1033142, 986912, 1044078]"
2096,"[874972, 1029743, 951590, 1082185, 1127831]"
2097,"[874972, 995242, 5569230, 1082185, 1127831]"
2098,"[874972, 1029743, 1082185, 1127831, 951590]"
2099,"[874972, 826249, 1010190, 1029743, 1082185]"
2100,"[874972, 998444, 883068, 1133018, 844165]"
2101,"[874972, 1122358, 6534077, 1029743, 981760]"
2102,"[12262778, 961554, 965842, 962229, 995242]"
2103,"[874972, 986912, 1057260, 1029743, 1082185]"
2104,"[874972, 1106523, 1127831, 1082185, 951590]"
2105,"[874972, 1096036, 923746, 1133018, 921836]"
2106,"[874972, 1029743, 1082185, 1127831, 951590]"
2107,"[874972, 1106523, 951590, 1082185, 1127831]"
2108,"[874972, 1070702, 1135476, 1082185, 923746]"
2109,"[874972, 998556, 981760, 893018, 1042907]"
2110,"[874972, 909268, 878996, 6034857, 933835]"
2111,"[874972, 1058997, 1029743, 1082185, 1106523]"
2112,"[874972, 1128240, 10121965, 1058997, 1082185]"
2113,"[874972, 1082185, 1106523, 1127831, 951590]"
2114,"[968072, 1082185, 901062, 878996, 986912]"
2115,"[874972, 944836, 1076875, 1070820, 844179]"
2116,"[874972, 995242, 13842214, 916122, 1039156]"
2117,"[874972, 1029743, 1082185, 1127831, 951590]"
2118,"[874972, 1082185, 1106523, 1127831, 951590]"
2119,"[874972, 1137688, 1029112, 961554, 866211]"
2120,"[874972, 1029743, 1082185, 1106523, 1127831]"
2121,"[874972, 1135476, 1082185, 862349, 1057260]"
2122,"[874972, 1106523, 866211, 951590, 893018]"
2123,"[874972, 1082185, 916122, 995242, 1044078]"
2124,"[874972, 1096635, 819308, 1126899, 1082185]"
2125,"[874972, 962568, 824005, 1029743, 940947]"
2126,"[874972, 841309, 1082185, 1028816, 909894]"
2127,"[874972, 1106523, 951590, 1082185, 1127831]"
2128,"[874972, 1029743, 1082185, 1127831, 951590]"
2129,"[948670, 1003188, 910673, 1004906, 5569471]"
2130,"[874972, 982790, 1056762, 1044078, 947798]"
2131,"[874972, 986912, 870515, 1029743, 1082185]"
2132,"[874972, 1071342, 1104414, 9884698, 1029743]"
2133,"[874972, 932863, 8293447, 1126899, 1082185]"
2134,"[874972, 1029743, 1082185, 1106523, 1127831]"
2135,"[874972, 1082185, 824005, 979707, 1100972]"
2136,"[874972, 1126899, 1082185, 878996, 5569471]"
2137,"[874972, 961554, 835098, 1082185, 5585510]"
2138,"[874972, 1029743, 844165, 1029743, 1082185]"
2139,"[874972, 1029743, 1082185, 1106523, 1127831]"
2140,"[874972, 1029743, 981760, 1082185, 1127831]"
2141,"[874972, 885863, 1067606, 1070820, 951590]"
2142,"[1000753, 986912, 840361, 1106523, 1082185]"
2143,"[874972, 1029743, 1082185, 1127831, 951590]"
2144,"[874972, 1082185, 1106523, 1127831, 951590]"
2145,"[874972, 1029743, 1082185, 1106523, 1127831]"
2146,"[874972, 1029743, 1029743, 1082185, 1106523]"
2147,"[874972, 1133018, 9836460, 1096036, 840361]"
2148,"[874972, 1082185, 1037863, 5569230, 878996]"
2149,"[849202, 995242, 12810464, 1082185, 923746]"
2150,"[874972, 1082185, 1127831, 1029743, 951590]"
2151,"[874972, 1044078, 840361, 1003188, 1067606]"
2152,"[874972, 1029743, 1082185, 1127831, 951590]"
2153,"[874972, 962229, 909894, 1029743, 923746]"
2154,"[874972, 893018, 1081177, 995242, 878996]"
2155,"[825343, 916122, 866211, 1004906, 1006184]"
2156,"[874972, 1082185, 1000237, 1029743, 913210]"
2157,"[874972, 1029743, 1082185, 1127831, 951590]"
2158,"[825343, 847982, 1094955, 1082185, 981760]"
2159,"[874972, 1133018, 8090537, 934676, 1029743]"
2160,"[1000753, 1029743, 1082185, 1106523, 1127831]"
2161,"[874972, 1053690, 933835, 1126899, 951590]"
2162,"[874972, 847982, 928049, 995242, 1082185]"
2163,"[874972, 862349, 1029743, 1082185, 1106523]"
2164,"[874972, 1029743, 1082185, 1127831, 951590]"
2165,"[874972, 1029743, 1082185, 1127831, 951590]"
2166,"[874972, 1029743, 1082185, 1127831, 951590]"
2167,"[874972, 5568721, 1043301, 1106523, 1029743]"
2168,"[825343, 952317, 940766, 8090521, 1096036]"
2169,"[874972, 1029743, 1082185, 1106523, 1127831]"
2170,"[1013928, 847573, 1029743, 1082185, 1106523]"
2171,"[874972, 1024731, 826249, 951590, 999104]"
2172,"[874972, 981760, 839419, 1135476, 1110142]"
2173,"[874972, 1046584, 8273833, 940700, 1029743]"
2174,"[874972, 1130777, 1029743, 1082185, 1106523]"
2175,"[874972, 1029743, 1082185, 1106523, 1127831]"
2176,"[874972, 6534077, 941741, 833025, 5569327]"
2177,"[874972, 1029743, 1082185, 1127831, 951590]"
2178,"[874972, 1106523, 1127831, 1082185, 951590]"
2179,"[874972, 951412, 1029743, 1082185, 1106523]"
2180,"[874972, 1029743, 1082185, 1127831, 951590]"
2181,"[874972, 923746, 819765, 1101010, 948650]"
2182,"[874972, 1011300, 993638, 1029743, 1082185]"
2183,"[874972, 844179, 1026118, 995242, 1082185]"
2184,"[874972, 1085604, 5569845, 1053690, 985999]"
2185,"[874972, 863447, 839656, 1029743, 1082185]"
2186,"[1000753, 986912, 833025, 1106523, 951590]"
2187,"[874972, 1029743, 1082185, 1127831, 951590]"
2188,"[874972, 1127328, 1065593, 1082185, 1133018]"
2189,"[874972, 866211, 1081177, 1082185, 913210]"
2190,"[874972, 951590, 870547, 1133018, 908531]"
2191,"[874972, 1029743, 1082185, 1127831, 951590]"
2192,"[874972, 1029743, 1082185, 1127831, 951590]"
2193,"[874972, 833724, 823704, 1070820, 824005]"
2194,"[874972, 5568378, 933835, 5569230, 995242]"
2195,"[874972, 1029743, 1082185, 1106523, 1127831]"
2196,"[874972, 1053690, 995242, 1082185, 999104]"
2197,"[874972, 1068719, 1039156, 1102959, 1029743]"
2198,"[849202, 933835, 951412, 995242, 1082185]"
2199,"[874972, 1058997, 1082185, 933835, 1101010]"
2200,"[874972, 944534, 6534035, 923746, 844179]"
2201,"[874972, 1029743, 1082185, 1127831, 951590]"
2202,"[874972, 6034857, 873203, 886703, 927400]"
2203,"[874972, 1044078, 6534077, 1029743, 979707]"
2204,"[1013928, 1082185, 1022254, 951590, 981760]"
2205,"[874972, 882247, 1082185, 1029743, 1082185]"
2206,"[874972, 1029743, 1029743, 1082185, 1106523]"
2207,"[874972, 979707, 969866, 995242, 986912]"
2208,"[874972, 819978, 15926886, 1106523, 5569230]"
2209,"[874972, 890695, 1009187, 981760, 961554]"
2210,"[874972, 1082185, 1106523, 1127831, 951590]"
2211,"[874972, 859075, 824005, 1070820, 1082185]"
2212,"[874972, 1092026, 1029743, 1082185, 1106523]"
2213,"[874972, 1052912, 1029743, 1082185, 1106523]"
2214,"[874972, 5568378, 8090536, 1029743, 987562]"
2215,"[874972, 1082185, 923746, 1133018, 899624]"
2216,"[874972, 951590, 995242, 1082185, 1127831]"
2217,"[874972, 901062, 961554, 916122, 862349]"
2218,"[874972, 1029743, 1082185, 1127831, 951590]"
2219,"[874972, 1029743, 1082185, 1127831, 951590]"
2220,"[874972, 1029743, 1082185, 1127831, 951590]"
2221,"[874972, 8177622, 1040371, 1058997, 1082185]"
2222,"[874972, 961554, 1116821, 5568729, 922127]"
2223,"[874972, 1133018, 883404, 1029743, 1082185]"
2224,"[874972, 1082185, 890695, 862349, 893501]"
2225,"[874972, 961554, 908531, 1004906, 951412]"
2226,"[874972, 1029743, 1082185, 1106523, 1127831]"
2227,"[874972, 995242, 916122, 1082185, 1127831]"
2228,"[874972, 883404, 1082185, 1029743, 1082185]"
2229,"[874972, 5585510, 1028816, 1082185, 862349]"
2230,"[874972, 1029743, 1082185, 1127831, 951590]"
2231,"[874972, 1131344, 993466, 1126899, 1082185]"
2232,"[874972, 1106523, 1127831, 1082185, 951590]"
2233,"[874972, 1137775, 1052912, 1058997, 1082185]"
2234,"[848029, 852856, 936355, 844179, 854754]"
2235,"[874972, 899624, 1027569, 1029743, 1082185]"
2236,"[874972, 1082185, 1106523, 1127831, 951590]"
2237,"[849202, 865456, 12648296, 1082185, 908531]"
2238,"[874972, 979707, 991592, 851676, 1029743]"
2239,"[874972, 840361, 1085604, 1029743, 1092026]"
2240,"[874972, 1110244, 1029743, 1082185, 1106523]"
2241,"[874972, 916122, 1003188, 995242, 981760]"
2242,"[874972, 1106523, 951590, 1082185, 1127831]"
2243,"[874972, 1070820, 1096036, 923746, 1044078]"
2244,"[874972, 8090521, 965766, 962229, 995242]"
2245,"[836445, 951590, 1106301, 878996, 995242]"
2246,"[874972, 1029743, 1082185, 1127831, 951590]"
2247,"[1000753, 878996, 965766, 1106523, 1082185]"
2248,"[874972, 951197, 897752, 1029743, 1082185]"
2249,"[874972, 1106523, 1127831, 1082185, 951590]"
2250,"[874972, 1094955, 957063, 1029743, 1082185]"
2251,"[874972, 1127831, 951590, 1029743, 1082185]"
2252,"[874972, 893501, 1101010, 923746, 5569327]"
2253,"[874972, 1029743, 1082185, 1106523, 1127831]"
2254,"[874972, 1029743, 951590, 1082185, 1127831]"
2255,"[874972, 1029743, 1082185, 1127831, 951590]"
2256,"[874972, 1029743, 1082185, 1106523, 1127831]"
2257,"[874972, 1106523, 1029743, 1082185, 1106523]"
2258,"[874972, 1029743, 1082185, 1106523, 1127831]"
2259,"[947858, 1106523, 1044078, 910673, 1042438]"
2260,"[874972, 6534077, 951590, 995242, 13842214]"
2261,"[874972, 932863, 851676, 1106523, 951590]"
2262,"[874972, 1123842, 1019247, 1029743, 1082185]"
2263,"[874972, 8019716, 12946027, 995242, 1082185]"
2264,"[874972, 1026118, 979707, 1126899, 1082185]"
2265,"[874972, 1029743, 1082185, 1127831, 951590]"
2266,"[874972, 1070820, 840361, 903325, 6034857]"
2267,"[874972, 903325, 1037332, 1126899, 840361]"
2268,"[874972, 1029743, 1082185, 1127831, 951590]"
2269,"[874972, 923746, 1053690, 951590, 1082185]"
2270,"[874972, 965766, 937791, 859075, 1106301]"
2271,"[874972, 995242, 1082212, 890610, 1029743]"
2272,"[874972, 9677236, 941741, 951590, 1082185]"
2273,"[874972, 899624, 1029743, 1082185, 880427]"
2274,"[9835223, 878996, 986912, 951590, 1029743]"
2275,"[968072, 878996, 903325, 5569230, 995242]"
2276,"[874972, 890695, 1065593, 1100972, 9487927]"
2277,"[874972, 1059902, 8090537, 1053690, 961269]"
2278,"[874972, 840361, 1011300, 9245106, 1029743]"
2279,"[874972, 1108168, 1029743, 1082185, 1106523]"
2280,"[874972, 901062, 1022254, 5569230, 862349]"
2281,"[874972, 1039156, 882247, 1082185, 916122]"
2282,"[874972, 1070820, 901666, 1029743, 1082185]"
2283,"[874972, 923746, 1085604, 1070820, 878996]"
2284,"[874972, 5585510, 911812, 1082185, 981760]"
2285,"[874972, 903325, 824005, 857503, 5568249]"
2286,"[874972, 1029743, 1082185, 1127831, 951590]"
2287,"[874972, 1029743, 1082185, 1106523, 1127831]"
2288,"[874972, 8293447, 1029743, 1082185, 1106523]"
2289,"[874972, 1106523, 916122, 1082185, 1053690]"
2290,"[874972, 1085604, 1029743, 1082185, 1106523]"
2291,"[874972, 1029743, 1082185, 1106523, 1127831]"
2292,"[874972, 923746, 5569327, 995242, 1039156]"
2293,"[874972, 1106523, 906262, 1082185, 835243]"
2294,"[874972, 5569230, 1029743, 1082185, 1106523]"
2295,"[874972, 8090532, 978077, 1106523, 981760]"
2296,"[825343, 951590, 819978, 1029743, 5569230]"
2297,"[874972, 1133018, 1082185, 1009449, 1029743]"
2298,"[874972, 1043590, 1012587, 995242, 1082185]"
2299,"[874972, 908318, 847982, 903325, 961554]"
2300,"[874972, 871756, 923673, 995242, 1082185]"
2301,"[874972, 962229, 1095068, 995242, 1044078]"
2302,"[874972, 1082185, 908531, 995242, 981760]"
2303,"[874972, 907631, 1110764, 1082185, 998119]"
2304,"[874972, 1082185, 1106523, 1127831, 951590]"
2305,"[874972, 12810393, 1131344, 995242, 1082185]"
2306,"[874972, 1029743, 1082185, 1127831, 951590]"
2307,"[874972, 901062, 834117, 995242, 1082185]"
2308,"[874972, 1070820, 1028816, 878996, 1098844]"
2309,"[874972, 1029743, 1082185, 1127831, 951590]"
2310,"[874972, 1029743, 1082185, 1106523, 1127831]"
2311,"[874972, 1082185, 1106523, 1127831, 951590]"
2312,"[874972, 1127328, 12731436, 1070820, 1082185]"
2313,"[874972, 1082185, 1106523, 1127831, 951590]"
2314,"[874972, 969866, 872137, 962568, 987562]"
2315,"[874972, 8090440, 1029743, 1082185, 1106523]"
2316,"[874972, 1029743, 1082185, 1127831, 951590]"
2317,"[874972, 844179, 995242, 933835, 854852]"
2318,"[874972, 995242, 5569230, 1082185, 1127831]"
2319,"[874972, 1029743, 1082185, 1106523, 1127831]"
2320,"[874972, 1029743, 1127831, 1082185, 951590]"
2321,"[874972, 1082185, 1106523, 1127831, 951590]"
2322,"[874972, 1082185, 1044259, 845208, 1026118]"
2323,"[874972, 995242, 1082185, 981760, 1068719]"
2324,"[874972, 1119051, 1076875, 1029743, 1082185]"
2326,"[874972, 1082185, 1106523, 1127831, 951590]"
2327,"[874972, 1082185, 1106523, 1127831, 951590]"
2328,"[970747, 951412, 990797, 951590, 1106523]"
2329,"[874972, 1082185, 1106523, 1127831, 951590]"
2330,"[874972, 844179, 979707, 1126899, 1082185]"
2331,"[874972, 1070820, 940947, 859075, 878996]"
2332,"[874972, 1029743, 1082185, 1127831, 951590]"
2333,"[874972, 995242, 923746, 908531, 871756]"
2334,"[874972, 8090537, 979707, 1029743, 951590]"
2335,"[874972, 964968, 959985, 951590, 1133018]"
2336,"[874972, 893501, 861279, 1029743, 1082185]"
2337,"[874972, 951412, 982493, 1106523, 845208]"
2338,"[874972, 962568, 1002558, 1106523, 903325]"
2339,"[874972, 916381, 1029743, 1082185, 1106523]"
2340,"[874972, 1138189, 979707, 1082185, 1133018]"
2341,"[874972, 1106523, 866211, 5568378, 844165]"
2342,"[874972, 878996, 979707, 995242, 965766]"
2343,"[874972, 1110244, 995242, 819978, 1092026]"
2344,"[874972, 1082185, 5585510, 962568, 1037863]"
2345,"[874972, 979707, 1102959, 9835509, 6534030]"
2346,"[874972, 1082185, 1106523, 1127831, 951590]"
2347,"[874972, 987562, 923673, 1029743, 8090521]"
2348,"[874972, 1029743, 1082185, 1127831, 951590]"
2349,"[874972, 1029743, 1082185, 1106523, 1127831]"
2350,"[874972, 995242, 5568378, 951590, 979707]"
2351,"[12810391, 862349, 970030, 878996, 8090536]"
2352,"[874972, 847982, 1048462, 1133018, 916381]"
2353,"[874972, 1029743, 951590, 1082185, 1127831]"
2354,"[874972, 1029743, 1082185, 1106523, 1127831]"
2355,"[874972, 1029743, 1082185, 1127831, 951590]"
2356,"[874972, 1106523, 1127831, 1082185, 951590]"
2357,"[874972, 1082185, 1106523, 1127831, 951590]"
2358,"[874972, 1029743, 1082185, 1127831, 951590]"
2359,"[874972, 844179, 1095040, 1044078, 840361]"
2360,"[874972, 844165, 834117, 995242, 878996]"
2361,"[874972, 970030, 989824, 1082185, 844179]"
2362,"[874972, 1029743, 1082185, 1127831, 951590]"
2363,"[874972, 1058997, 916122, 951412, 871440]"
2364,"[874972, 1029743, 1082185, 1106523, 1127831]"
2365,"[874972, 1029743, 1082185, 1127831, 951590]"
2366,"[849202, 981760, 979707, 995242, 1004906]"
2367,"[874972, 951590, 995242, 1082185, 1127831]"
2368,"[874972, 856252, 910032, 995242, 1056509]"
2369,"[874972, 981760, 916122, 1081177, 995965]"
2370,"[849202, 923746, 908531, 862349, 844179]"
2371,"[874972, 1029743, 951590, 1082185, 1127831]"
2372,"[874972, 1133018, 1042438, 1029743, 1082185]"
2373,"[874972, 1029743, 1029743, 1082185, 1106523]"
2374,"[874972, 1022254, 985999, 1070820, 1082185]"
2375,"[848029, 981760, 903325, 1133018, 923746]"
2376,"[874972, 1070820, 840361, 8090537, 1082185]"
2377,"[874972, 1134522, 1029743, 1082185, 1106523]"
2378,"[874972, 9835509, 1120443, 1082185, 916122]"
2379,"[874972, 1128016, 5568729, 1058997, 7139529]"
2380,"[874972, 1096036, 1133018, 1082185, 923746]"
2381,"[874972, 12301109, 987724, 1133018, 866211]"
2382,"[874972, 1082185, 1106523, 1127831, 951590]"
2383,"[874972, 1082185, 1106523, 1127831, 951590]"
2384,"[874972, 1082185, 1106523, 1127831, 951590]"
2385,"[874972, 8090521, 1041796, 892531, 1029743]"
2386,"[874972, 1029743, 1082185, 1106523, 1127831]"
2387,"[874972, 917033, 1029743, 1082185, 1106523]"
2388,"[874972, 1133018, 908531, 916122, 859075]"
2389,"[874972, 913210, 982790, 995242, 1029743]"
2390,"[874972, 1029743, 1082185, 1127831, 951590]"
2391,"[874972, 1029743, 1082185, 1127831, 951590]"
2392,"[874972, 844179, 1029743, 1082185, 1106523]"
2393,"[938138, 923746, 833025, 903325, 908318]"
2394,"[874972, 1029743, 1082185, 1106523, 1127831]"
2395,"[874972, 1134522, 5569230, 1082185, 923746]"
2396,"[874972, 1029743, 1082185, 1127831, 951590]"
2397,"[874972, 5569230, 962568, 951590, 961554]"
2398,"[874972, 1029743, 1082185, 1127831, 951590]"
2399,"[874972, 986912, 1029743, 1082185, 1106523]"
2400,"[874972, 907099, 1076875, 1138189, 5569845]"
2401,"[848029, 1037863, 1082185, 1133018, 5585510]"
2402,"[874972, 1127831, 951590, 1029743, 1082185]"
2403,"[874972, 1029743, 1082185, 1127831, 951590]"
2404,"[874972, 1058997, 1082185, 916122, 908531]"
2405,"[874972, 1084331, 962229, 995242, 1082185]"
2406,"[970747, 1009187, 911812, 1082185, 1053690]"
2407,"[874972, 917033, 819765, 995242, 1082185]"
2408,"[874972, 866211, 921504, 908318, 1029743]"
2409,"[874972, 1029743, 1082185, 1127831, 951590]"
2410,"[874972, 1133018, 6534480, 1037840, 893501]"
2411,"[874972, 1106523, 1127831, 1082185, 951590]"
2412,"[1013928, 940947, 1002558, 951590, 1053690]"
2413,"[874972, 1029743, 1082185, 1127831, 951590]"
2414,"[874972, 1029743, 1082185, 1127831, 951590]"
2415,"[874972, 1029743, 1082185, 1127831, 951590]"
2416,"[874972, 12946027, 852856, 1058997, 899624]"
2417,"[874972, 1029743, 1082185, 1127831, 951590]"
2418,"[874972, 1082185, 908531, 951590, 1029743]"
2419,"[874972, 1082185, 951590, 1029743, 1127831]"
2420,"[874972, 995896, 951590, 1106523, 1096036]"
2421,"[874972, 944836, 1037863, 1058997, 961554]"
2422,"[874972, 1029743, 1127831, 1082185, 951590]"
2423,"[874972, 995242, 981760, 1082185, 1127831]"
2424,"[874972, 12731714, 914190, 962229, 1082185]"
2425,"[874972, 1085604, 1101173, 1029743, 1082185]"
2426,"[874972, 1009187, 1029743, 844179, 844165]"
2427,"[874972, 962568, 821083, 1058997, 1082185]"
2428,"[874972, 1029743, 1082185, 1127831, 951590]"
2429,"[874972, 916122, 1138189, 1122358, 835243]"
2430,"[874972, 1029743, 1127831, 1082185, 951590]"
2431,"[874972, 13841744, 1029743, 1082185, 1106523]"
2432,"[874972, 1106523, 5569230, 1082185, 1127831]"
2433,"[874972, 1029743, 1127831, 1082185, 951590]"
2434,"[874972, 1029743, 1082185, 1106523, 1127831]"
2435,"[12810391, 1135476, 12810464, 5568378, 898068]"
2436,"[874972, 1082185, 1106523, 1127831, 951590]"
2437,"[874972, 981760, 933835, 1029743, 1082185]"
2438,"[874972, 859075, 907631, 880427, 1135476]"
2439,"[874972, 1082185, 1029743, 1082185, 1106523]"
2440,"[874972, 981760, 1096036, 1069621, 979707]"
2441,"[874972, 1082185, 995242, 908531, 1023958]"
2442,"[874972, 1029743, 1082185, 1106523, 1127831]"
2443,"[874972, 1029743, 951590, 1082185, 1127831]"
2444,"[874972, 1029743, 1082185, 1127831, 951590]"
2445,"[1013928, 916122, 962568, 908531, 965766]"
2446,"[874972, 962229, 1044259, 1029743, 1082185]"
2447,"[874972, 832678, 989824, 1058997, 1082185]"
2448,"[874972, 961554, 9677236, 951590, 1133018]"
2449,"[874972, 908531, 908318, 903325, 1029743]"
2450,"[874972, 961554, 1081177, 1082185, 879528]"
2451,"[874972, 862349, 960732, 1029743, 1082185]"
2452,"[874972, 1054262, 825365, 1106523, 1082185]"
2453,"[948670, 862349, 6034857, 961554, 1062128]"
2454,"[874972, 1029743, 1127831, 1082185, 951590]"
2455,"[948670, 12648296, 999270, 1029743, 1110572]"
2456,"[874972, 1082212, 844991, 1099089, 5568228]"
2457,"[874972, 1082185, 995242, 1137775, 1029743]"
2458,"[874972, 1058997, 961554, 885290, 995965]"
2459,"[874972, 951412, 9677236, 1029743, 916122]"
2460,"[874972, 5569230, 1082990, 1101173, 1029743]"
2461,"[874972, 872137, 1098844, 1058997, 1022254]"
2462,"[970747, 857503, 963971, 1029743, 878996]"
2463,"[874972, 1029743, 1082185, 1127831, 951590]"
2464,"[874972, 1029743, 1082185, 1106523, 1127831]"
2465,"[874972, 1053690, 986912, 10344585, 847982]"
2466,"[836445, 981760, 5568378, 1029743, 1068719]"
2467,"[874972, 1026118, 844165, 5568378, 1058997]"
2468,"[874972, 1029743, 951590, 1082185, 1127831]"
2469,"[874972, 1029743, 1082185, 1127831, 951590]"
2470,"[874972, 1029743, 1082185, 1106523, 1127831]"
2471,"[874972, 1082185, 899624, 1058997, 1048068]"
2472,"[874972, 845208, 1053690, 840361, 1026118]"
2473,"[874972, 1029743, 1082185, 1127831, 951590]"
2474,"[874972, 1082185, 1106523, 1127831, 951590]"
2475,"[874972, 878996, 1048068, 862349, 5569471]"
2476,"[874972, 1029743, 1082185, 1127831, 951590]"
2477,"[874972, 854852, 1028816, 1058997, 1119051]"
